2582,178,125,646,1539,47,39,2014-04-14,1,14
1005,272,57,289,773,291,239,2014-03-10,4,17
1560,259,345,185,596,232,165,2013-07-06,10,17
331,299,53,501,1026,242,239,2015-01-21,10,4
1973,68,346,23,1428,137,224,2014-05-10,8,1
2587,8,285,442,1467,69,327,2016-11-26,3,8
2072,63,245,150,1196,185,268,2013-03-28,5,9
1739,278,149,273,318,252,247,2013-05-19,6,9
2473,197,189,257,791,429,48,2013-07-26,3,3
2843,187,273,61,1435,25,186,2015-02-08,9,1
914,20,140,201,502,432,147,2015-10-18,3,2
1209,205,97,365,1093,77,279,2016-05-14,10,14
372,202,225,165,175,78,257,2016-02-06,1,6
2591,45,216,100,1105,92,326,2016-02-12,8,4
1169,257,274,62,1850,147,54,2014-02-19,9,15
2002,298,276,537,1854,111,235,2016-03-06,8,1
194,91,94,508,1750,319,194,2016-07-03,9,2
795,264,289,576,539,123,298,2013-06-08,10,12
2985,54,66,249,724,85,136,2013-12-09,7,3
2208,215,195,451,1814,335,46,2015-07-05,1,17
2517,111,250,9,914,118,42,2016-03-03,9,9
2937,120,45,414,782,165,283,2016-12-15,1,13
2251,17,162,42,1752,369,158,2015-01-17,4,18
1269,157,327,396,1444,313,286,2013-07-07,9,4
1730,49,252,357,534,180,126,2013-04-18,6,1
1917,244,58,232,129,92,271,2014-05-04,2,15
2428,141,27,575,132,361,198,2014-01-08,5,12
2806,134,47,19,1915,83,37,2016-03-23,1,7
1778,207,156,47,973,120,246,2016-09-05,3,3
2801,270,43,313,602,169,13,2013-10-14,1,9
2366,62,208,322,578,51,175,2014-10-15,4,16
1060,210,297,6,1747,279,334,2016-01-20,6,7
992,106,27,416,1108,177,293,2015-10-11,2,2
2345,266,121,555,701,189,33,2016-08-24,10,1
524,278,279,633,354,293,191,2014-08-23,3,7
1028,30,340,389,1334,117,51,2016-04-04,8,4
1377,288,335,516,438,431,204,2014-05-17,6,10
1975,70,65,400,1878,367,299,2013-08-14,1,17
562,197,143,342,761,228,299,2013-06-04,6,1
1903,239,294,547,781,298,237,2014-12-02,3,8
358,283,54,10,866,223,115,2014-12-25,8,3
454,135,84,578,486,68,61,2013-03-09,10,19
553,105,335,117,1915,298,224,2013-11-17,8,17
2210,138,295,1,70,384,5,2013-04-23,8,1
539,159,217,590,625,78,6,2016-08-15,8,8
2258,57,207,469,522,254,335,2014-06-14,4,12
2046,5,224,318,1303,247,245,2014-05-05,8,3
1942,196,273,591,106,59,88,2013-06-08,7,4
2826,147,136,383,1527,262,237,2014-04-08,7,10
1470,122,275,355,492,416,93,2015-09-11,5,12
651,185,104,147,1869,210,38,2015-12-03,7,9
1231,223,120,273,1282,394,127,2016-01-24,1,5
1879,51,113,68,562,208,190,2016-05-19,7,5
764,35,197,189,1070,361,289,2015-11-11,6,8
2955,255,186,438,60,224,327,2015-07-25,9,11
1560,298,212,498,582,447,212,2014-05-11,3,18
1397,15,34,154,1761,187,159,2015-12-25,3,9
2695,232,213,317,1368,337,61,2016-04-09,5,6
1418,290,107,629,1632,222,135,2016-04-12,9,13
285,284,177,394,1541,79,144,2014-04-16,4,12
1943,269,110,175,84,444,304,2016-11-23,4,4
1451,275,4,367,1089,165,250,2015-05-01,5,17
2585,62,243,98,403,391,29,2015-07-21,2,13
1991,193,290,239,1142,315,85,2014-06-10,7,2
1927,187,36,18,1042,7,23,2014-09-12,10,3
674,132,97,619,1880,299,173,2014-06-28,3,4
149,14,211,449,295,150,65,2013-07-09,10,13
2642,54,65,196,1763,279,53,2013-01-11,8,19
201,4,258,423,1444,115,271,2014-05-10,5,9
1752,210,14,505,1305,425,228,2016-06-07,1,16
2696,259,221,502,1464,108,209,2013-03-01,9,13
241,160,224,270,786,81,226,2015-01-07,6,7
504,278,344,525,1645,415,70,2013-03-12,3,12
1799,191,63,487,1618,203,132,2016-08-15,6,2
301,226,154,529,1696,90,175,2016-05-05,10,9
1583,129,17,381,1359,170,86,2015-08-24,9,11
1823,130,168,567,1852,177,106,2013-12-02,2,10
2482,107,197,590,176,233,319,2013-07-25,2,11
2208,26,339,226,87,37,120,2015-09-12,5,14
2935,280,282,11,102,10,231,2015-02-06,7,14
2376,217,156,251,1184,134,249,2013-01-02,4,4
1773,209,6,556,1767,132,264,2014-10-07,2,6
2490,285,198,618,1534,1,58,2014-01-13,4,12
700,4,290,497,1335,45,12,2015-01-20,7,14
2903,267,197,488,1316,103,275,2013-08-07,3,3
467,35,199,220,465,164,342,2014-12-16,8,9
2736,258,248,573,1341,423,5,2016-06-15,2,12
1169,64,55,284,1695,53,314,2013-04-12,4,18
718,51,24,226,1639,371,299,2015-09-05,1,6
1310,85,151,421,861,133,118,2016-11-24,8,8
564,61,304,52,1787,330,255,2015-01-04,5,6
1200,107,289,312,425,207,143,2016-11-22,4,15
2465,20,309,419,1034,300,140,2014-09-14,9,5
2377,258,81,399,337,357,238,2015-12-12,10,19
289,104,302,483,1395,192,282,2016-01-09,5,9
1886,25,250,71,1578,7,341,2016-12-09,10,4
403,209,156,42,1133,281,251,2013-01-22,6,8
1968,284,46,163,1740,25,62,2014-09-25,8,10
763,38,37,360,1759,364,130,2016-11-12,9,18
997,299,274,504,908,400,93,2016-11-23,9,10
2695,109,253,337,719,305,49,2016-03-19,8,1
2357,239,192,442,1880,101,256,2016-01-24,5,15
2339,155,330,439,1126,19,341,2015-08-03,7,16
1575,270,65,560,113,419,258,2014-02-28,6,6
695,135,277,178,1736,400,311,2016-06-05,8,2
852,237,226,123,1075,84,190,2016-10-06,5,1
22,221,233,597,801,0,269,2015-08-22,5,7
1153,240,177,21,1990,375,295,2014-09-11,10,13
2471,201,300,576,130,221,145,2015-09-25,5,11
471,142,332,263,1014,417,106,2013-09-13,8,19
1286,156,207,132,306,162,22,2013-01-24,5,15
805,176,81,181,436,87,11,2014-06-18,4,18
322,87,334,53,1658,149,241,2013-12-09,9,6
2610,105,242,215,649,191,292,2014-07-16,2,8
1671,94,331,438,1825,226,265,2014-07-12,6,16
2205,153,349,289,1373,104,93,2014-09-01,9,12
603,181,70,561,1783,385,196,2015-08-13,7,16
2487,164,327,307,1483,126,195,2014-09-27,5,13
1458,298,115,523,1085,177,193,2014-09-13,9,17
1918,119,199,603,1046,152,92,2016-08-06,10,13
708,176,10,515,724,414,133,2015-10-02,8,1
1202,51,18,610,1504,155,231,2016-04-23,1,5
2268,24,338,66,1936,346,165,2016-06-18,9,7
2073,131,25,241,1869,223,155,2016-11-21,1,9
1593,216,189,340,478,432,152,2016-04-23,7,2
21,165,333,92,863,313,42,2015-05-05,9,6
1343,90,325,635,1377,219,190,2014-12-26,1,1
2802,2,257,238,887,376,216,2016-04-17,7,19
900,192,305,431,1938,29,254,2013-02-21,10,6
899,136,115,172,464,288,265,2015-09-10,9,15
1534,92,264,175,1804,351,266,2016-03-03,2,12
917,229,128,481,503,234,216,2016-06-13,9,1
1106,255,104,201,387,27,213,2014-01-13,7,13
1000,104,176,275,653,314,172,2013-04-07,10,10
2124,156,322,230,704,277,302,2013-02-10,8,5
2195,33,30,318,113,370,219,2014-01-03,8,5
2412,76,208,477,1311,391,2,2013-10-26,4,1
1519,152,195,203,609,16,27,2013-02-10,5,8
2348,129,76,396,189,427,149,2016-12-12,1,1
2976,168,68,422,1362,303,53,2014-03-26,1,5
733,93,312,558,297,55,173,2013-07-18,7,1
2897,42,190,470,1654,294,184,2014-08-26,2,4
1682,67,30,225,967,203,294,2016-03-05,5,18
608,18,230,3,510,42,50,2014-04-23,6,14
450,215,61,1,1555,153,189,2014-07-16,2,12
1188,290,343,429,419,162,7,2015-02-07,9,17
1056,184,91,332,1366,259,230,2015-07-21,5,16
1804,204,291,119,1942,163,220,2014-02-15,6,2
1996,247,0,497,1374,82,315,2014-01-12,3,11
1729,3,293,401,1172,21,26,2015-03-18,5,16
1521,279,294,364,632,333,226,2013-10-13,9,11
2864,90,288,241,369,47,14,2016-09-13,10,6
2847,14,127,313,1522,245,333,2016-01-12,8,2
2579,11,224,568,1533,53,193,2014-10-20,2,18
160,84,61,633,1471,302,170,2013-01-05,5,5
1495,188,81,648,185,248,301,2016-03-21,9,6
109,45,237,262,924,319,240,2015-09-08,1,17
589,110,337,162,95,258,227,2013-02-22,4,19
2145,62,295,630,1305,136,98,2013-01-15,4,17
332,256,219,22,1183,194,140,2013-12-22,10,6
1434,60,269,478,493,363,7,2015-04-06,4,19
907,266,230,62,1716,127,186,2016-02-25,9,5
2325,242,44,618,202,387,195,2014-09-04,10,4
1458,141,320,595,1897,352,308,2016-10-23,8,3
2449,230,81,223,1004,397,38,2014-09-01,1,5
1352,219,246,607,520,19,117,2014-05-23,7,18
1681,233,49,331,1922,94,47,2013-06-06,9,11
692,114,329,10,568,220,229,2015-05-22,4,9
669,122,271,448,546,236,241,2015-11-01,2,10
1006,116,336,27,1168,386,168,2015-02-23,4,5
679,86,101,383,1964,215,121,2014-01-15,6,1
2645,278,34,485,1589,241,180,2015-11-15,9,13
856,31,78,186,577,345,53,2013-02-04,1,12
968,219,50,515,1093,169,346,2016-04-13,2,10
491,99,10,198,1080,106,118,2015-01-12,9,3
935,32,25,325,486,448,44,2015-07-12,5,3
1470,20,306,36,666,360,342,2016-11-21,8,6
946,44,236,499,1259,189,169,2013-06-18,8,14
278,23,161,110,1881,336,295,2013-03-02,2,4
1551,83,328,568,875,342,202,2015-01-13,5,11
2562,255,341,620,1407,390,258,2014-07-20,7,2
935,30,241,567,480,401,324,2014-02-11,6,8
2789,106,285,553,1323,105,23,2013-08-25,6,2
2599,43,315,429,1013,312,202,2014-07-13,10,10
1918,117,28,480,307,76,178,2014-05-15,1,18
113,7,129,246,709,52,142,2016-05-17,9,12
338,214,243,261,1349,227,264,2015-04-24,10,16
1290,206,317,549,1007,118,41,2014-09-03,9,18
2727,195,237,13,212,93,30,2015-02-22,3,14
1523,39,23,293,168,377,235,2015-01-01,10,10
2560,154,149,9,953,54,271,2014-06-18,10,2
2530,47,348,541,298,115,311,2014-01-17,7,12
21,65,184,123,109,230,144,2013-07-19,10,12
1969,89,234,435,1397,378,275,2015-12-25,2,10
2,298,280,466,243,338,182,2016-04-26,6,15
1444,29,146,396,1735,60,103,2014-03-26,4,6
1974,190,54,79,794,277,161,2014-09-05,10,9
621,163,329,472,99,56,270,2013-07-20,10,19
644,60,149,552,269,32,232,2013-06-11,4,1
2121,139,39,219,75,9,62,2013-09-19,9,10
2483,129,253,299,1945,312,267,2013-09-24,4,7
2754,241,140,312,182,152,329,2014-07-21,6,3
879,132,162,636,853,130,142,2016-03-23,10,14
2446,196,69,26,121,145,214,2013-07-12,7,4
856,265,215,322,763,36,184,2014-09-26,7,3
1125,253,102,462,279,146,344,2015-01-24,7,18
344,20,217,243,798,434,263,2016-09-27,5,8
1076,284,158,49,1716,160,152,2013-03-03,5,9
1168,189,285,482,1117,329,51,2015-09-19,3,3
2326,147,333,379,982,5,259,2016-06-06,1,3
2201,19,131,497,426,281,28,2016-12-04,9,11
40,88,105,421,1470,397,121,2013-12-13,6,7
549,224,179,490,107,91,311,2015-10-05,5,10
1010,126,233,109,1923,140,182,2013-02-20,2,3
1894,281,73,250,596,421,274,2014-11-14,4,5
179,41,144,69,1574,249,155,2016-10-14,3,7
2403,40,333,422,1535,122,302,2013-05-15,7,2
244,288,229,476,1547,254,258,2015-01-20,2,3
2200,84,36,58,1342,150,54,2014-05-21,3,3
745,17,160,297,215,322,272,2016-12-21,1,7
1229,154,326,299,1232,133,234,2013-08-25,2,15
261,297,150,169,462,360,130,2015-04-01,9,18
2220,40,223,32,1277,371,318,2015-12-26,5,10
2453,107,156,45,1532,261,153,2013-11-24,6,3
1141,63,54,227,156,295,331,2016-06-09,7,12
2219,16,142,57,1219,81,52,2014-03-14,1,4
2964,95,122,446,553,398,222,2016-12-05,6,4
2931,258,166,84,1369,11,109,2013-05-03,7,7
696,223,75,627,312,47,206,2016-07-23,8,4
2247,47,135,586,718,361,33,2013-01-02,4,7
1875,4,124,203,220,39,152,2015-03-04,2,18
2540,173,72,381,1932,106,187,2016-07-12,6,10
334,118,72,356,1784,300,55,2013-04-20,10,14
972,174,234,92,167,315,28,2013-02-16,1,8
2813,103,241,579,144,366,204,2016-06-08,5,5
1204,287,167,165,1022,384,198,2016-04-27,7,9
1981,121,291,525,1791,406,154,2016-06-18,6,4
806,24,143,646,1727,448,6,2015-07-24,4,6
643,170,21,321,697,318,296,2014-10-15,9,12
2622,100,275,291,844,198,184,2016-03-03,8,6
790,212,4,517,327,194,264,2014-11-17,1,5
2767,43,297,515,1341,366,68,2013-04-15,3,17
226,76,202,269,293,43,161,2016-06-19,3,5
2557,282,96,262,1560,80,176,2013-05-22,5,7
2741,9,0,48,1167,95,100,2013-03-03,7,7
2394,171,327,392,599,158,89,2013-04-10,3,1
1236,13,297,448,1360,413,200,2016-03-09,2,17
660,12,250,278,1070,432,268,2015-02-16,3,19
2317,173,127,235,1480,311,330,2013-07-20,9,6
179,203,102,445,333,433,255,2016-02-03,1,10
2380,199,342,100,839,103,156,2014-10-22,6,15
1454,81,41,92,1492,166,340,2016-03-28,4,9
96,10,159,30,257,283,51,2015-12-13,8,17
245,233,296,124,1544,310,129,2015-05-05,7,5
989,222,103,240,1668,381,270,2013-07-10,5,4
1926,64,119,302,1150,386,172,2016-11-28,7,9
2578,142,279,464,1994,34,155,2013-03-12,6,10
1634,161,276,180,1366,440,316,2015-03-15,10,7
2075,204,341,96,1668,433,233,2016-12-24,7,18
1743,224,158,127,580,327,137,2013-12-08,1,6
2862,118,278,510,1684,369,188,2014-09-13,5,17
901,121,160,633,613,56,284,2014-05-09,2,12
2008,173,175,508,1549,309,112,2014-02-19,6,19
539,212,205,47,72,17,103,2015-09-18,1,13
1239,175,82,445,617,48,240,2013-01-06,4,8
2562,29,66,620,122,280,103,2014-05-12,5,19
2879,38,146,22,1942,54,227,2013-10-18,5,9
743,16,190,182,1742,16,330,2016-06-03,10,9
2479,149,178,200,1886,236,286,2014-04-02,8,9
452,244,101,102,919,195,210,2016-06-01,5,14
1251,221,325,621,167,318,136,2013-07-04,7,11
1861,214,104,220,790,235,299,2016-09-03,2,6
1354,243,79,196,1223,250,294,2015-07-13,4,16
2708,48,102,211,146,228,86,2014-06-10,4,10
215,98,225,534,1252,185,262,2013-02-12,2,17
1927,60,32,557,1691,47,137,2013-10-04,4,17
1618,0,72,270,1241,84,298,2016-08-17,3,13
2064,209,321,67,1356,393,185,2014-06-06,4,18
1143,270,107,305,1437,191,183,2015-04-28,6,2
98,19,13,224,1996,164,76,2016-03-07,10,10
140,3,245,357,316,407,239,2014-06-06,9,1
360,26,290,219,728,241,37,2013-11-08,10,14
740,164,49,196,800,279,291,2015-01-05,7,3
2472,229,84,516,1103,303,93,2016-04-04,2,19
113,83,134,448,978,226,193,2014-08-02,4,9
1913,25,38,492,460,83,332,2013-02-03,6,19
1035,142,125,327,1517,399,82,2013-11-12,8,7
2771,282,99,212,1264,243,104,2013-03-25,7,6
2812,90,31,127,712,30,289,2014-01-24,1,7
654,170,301,602,1218,126,160,2013-12-22,4,5
2735,231,89,143,1832,269,247,2013-02-21,4,2
2936,223,115,76,1100,230,306,2013-04-02,10,15
954,193,187,321,1183,191,4,2013-09-20,3,2
2793,196,28,298,1112,345,76,2015-06-09,6,9
441,170,24,127,126,258,68,2013-05-19,2,1
1408,21,166,65,510,29,279,2016-01-18,1,7
444,89,69,242,569,382,138,2015-10-12,3,17
1502,217,176,10,611,437,269,2016-01-21,10,4
710,75,209,339,973,122,241,2014-11-09,4,10
2887,209,264,546,877,227,34,2013-05-11,7,10
366,206,275,209,1604,274,170,2014-03-04,6,8
503,261,168,462,1938,224,321,2014-06-11,5,8
1567,9,61,571,1312,15,202,2013-06-06,5,7
385,252,255,37,148,108,231,2014-08-01,2,10
1570,72,166,649,1609,343,79,2013-07-10,9,18
2591,206,112,181,1865,429,140,2016-10-13,5,19
1569,289,54,67,363,203,286,2015-02-09,10,15
2975,88,39,208,1263,254,127,2014-04-03,9,18
1196,216,49,333,886,354,182,2016-02-09,3,14
922,257,55,234,860,251,223,2013-05-26,9,4
551,125,275,279,217,155,101,2015-02-01,1,14
2853,292,258,106,236,16,12,2013-05-23,5,9
2423,218,125,234,167,256,2,2016-09-25,4,16
1226,74,239,246,965,353,330,2016-02-01,4,7
2914,17,191,38,996,93,339,2014-04-04,2,14
2622,91,284,87,396,322,39,2013-02-13,9,9
2758,297,38,464,817,340,248,2014-05-24,2,6
2707,87,6,307,1677,68,220,2015-08-22,8,4
2455,234,8,483,212,171,23,2013-04-23,8,3
1045,157,90,625,1275,324,182,2014-12-15,5,19
2859,227,278,342,382,212,321,2016-08-14,9,1
2719,89,59,625,1341,428,73,2015-11-02,3,15
2039,146,4,282,1199,222,183,2016-09-07,7,3
2102,251,116,397,1142,292,78,2015-08-05,10,14
1522,5,200,0,1697,257,18,2014-06-21,10,15
2362,152,321,181,1215,268,248,2014-08-22,2,15
271,201,222,552,811,80,14,2014-01-04,9,11
738,126,82,636,694,182,140,2014-09-02,9,9
1966,84,302,337,247,86,344,2014-04-20,10,18
1462,86,12,279,633,191,44,2015-07-03,10,14
2402,253,152,308,528,69,166,2013-01-09,2,3
693,264,119,158,1727,322,127,2015-05-25,6,10
2890,81,106,111,737,365,129,2015-07-11,10,12
1399,187,9,494,1832,393,167,2013-11-14,5,1
1689,174,86,628,426,340,25,2013-06-13,7,16
482,280,239,322,270,305,177,2016-08-24,2,9
1992,249,181,249,512,237,293,2016-09-08,2,9
2623,165,169,379,1212,171,295,2015-02-17,2,8
1385,90,108,246,914,211,267,2013-07-15,5,4
1755,293,111,332,58,171,304,2016-08-26,2,16
2724,212,199,561,277,301,76,2013-05-22,1,17
2177,125,244,462,59,202,70,2016-05-03,3,11
2556,216,83,64,608,48,25,2016-08-10,3,4
2213,62,281,126,1039,112,273,2015-04-08,4,10
1880,237,120,572,1971,154,294,2015-06-21,8,15
217,160,10,363,426,337,301,2015-02-04,4,9
2301,195,138,85,435,191,294,2013-01-05,8,11
962,30,154,573,1487,61,299,2016-12-27,10,19
280,71,93,400,1132,22,230,2015-03-23,1,11
65,229,41,553,675,283,244,2015-08-21,1,9
1879,171,303,135,1045,94,85,2014-02-14,3,13
1573,53,86,327,965,14,142,2013-03-26,1,7
967,177,106,516,1179,424,302,2016-08-24,5,19
2269,232,47,201,732,300,194,2015-10-23,4,7
2157,223,203,319,727,404,344,2015-09-02,7,18
1529,72,289,641,872,431,272,2014-06-14,9,3
280,242,105,140,686,333,204,2015-11-02,10,3
48,168,313,81,1104,293,281,2014-06-07,10,12
899,237,139,557,661,255,216,2015-11-22,1,13
816,292,165,546,789,394,193,2013-11-24,9,19
1053,45,83,292,1391,437,212,2013-03-04,9,13
2651,116,114,348,1136,93,266,2015-01-14,1,15
1123,108,175,386,377,89,343,2013-12-02,2,3
2215,11,230,134,174,339,109,2014-06-15,2,3
2066,160,70,497,1791,437,176,2016-08-18,3,8
348,202,164,416,1548,271,239,2013-12-22,3,11
1016,20,166,486,1945,339,335,2015-10-25,3,14
511,292,267,131,1319,131,296,2015-01-23,9,9
1098,168,129,506,1202,228,249,2016-11-18,2,2
243,38,200,219,1086,128,70,2015-08-18,2,5
2061,3,107,228,729,237,122,2013-05-03,1,16
93,70,328,96,1759,368,128,2015-08-19,8,9
1216,78,176,246,1918,303,266,2015-05-24,5,12
269,226,31,548,1851,184,138,2016-03-14,6,3
1021,80,170,118,50,267,223,2014-12-20,7,6
234,225,293,483,1051,286,244,2015-12-18,6,7
2526,286,279,549,51,397,315,2015-12-06,3,12
773,94,229,102,1625,214,92,2015-07-11,6,5
1764,71,92,413,839,70,150,2013-10-26,10,5
2315,42,36,223,256,91,295,2015-08-06,5,15
2464,27,0,467,531,384,74,2014-07-11,3,7
197,169,156,264,1538,53,233,2015-04-22,6,16
1708,226,32,275,1454,280,264,2016-05-27,9,1
409,198,81,282,880,335,141,2013-06-19,3,3
1384,192,132,477,1709,350,93,2016-09-23,9,19
2744,45,323,428,1909,214,316,2016-10-24,9,5
184,65,140,331,1374,395,27,2016-01-14,1,4
40,282,277,358,1257,73,38,2013-01-19,7,7
1243,24,255,34,1420,345,149,2014-10-08,3,14
2290,58,18,218,161,196,313,2015-10-22,7,5
1955,113,109,220,1779,281,10,2014-09-01,5,5
236,283,192,109,578,173,209,2013-09-18,4,11
2186,194,163,47,1041,298,28,2014-11-02,4,12
2742,51,148,281,736,1,339,2016-04-22,5,8
2737,280,349,648,1097,212,32,2013-12-16,10,7
278,279,243,25,282,33,102,2013-05-27,8,1
2376,1,303,393,1422,171,247,2015-01-15,1,19
1254,118,212,28,468,246,16,2014-11-19,7,6
2179,51,107,602,213,207,3,2014-04-27,5,11
2994,286,117,426,744,241,284,2015-02-28,1,10
138,11,279,443,1520,244,196,2013-10-22,9,2
2125,3,3,37,486,320,263,2016-07-01,7,10
230,165,120,471,382,395,193,2014-09-27,7,18
2811,153,248,84,678,437,71,2016-10-17,4,10
1153,201,248,630,134,410,29,2014-02-11,9,9
1639,140,42,446,1334,135,296,2014-09-05,6,1
1116,289,171,249,266,394,300,2013-09-16,3,5
1740,108,70,612,1240,212,123,2015-01-13,1,10
2609,16,258,221,433,217,153,2013-02-16,9,12
566,125,257,332,1230,208,152,2013-09-08,2,15
1169,215,341,180,1215,209,212,2014-08-25,2,11
2736,191,58,157,769,166,188,2016-12-26,3,8
1788,88,111,607,1518,373,67,2013-03-16,7,4
774,249,195,156,129,381,327,2013-06-19,5,11
2038,1,313,62,830,309,127,2016-05-05,9,14
2378,56,287,576,1988,427,302,2013-02-20,9,13
2126,196,230,282,196,448,94,2014-11-19,10,4
1585,75,116,608,1919,106,267,2013-03-27,3,1
1520,175,150,509,1344,307,273,2013-07-18,9,15
2461,278,73,398,510,118,119,2014-05-09,4,19
2658,175,217,540,1358,427,141,2013-01-08,1,18
530,1,110,390,900,77,99,2013-03-26,6,7
73,239,70,647,843,352,49,2013-09-05,5,6
1052,260,23,330,1791,173,349,2013-05-22,8,16
2915,252,282,578,1319,417,78,2016-01-16,3,11
2173,206,305,145,1949,219,92,2014-09-23,4,4
1108,73,309,522,1275,387,234,2015-01-15,5,6
2706,165,19,300,1833,58,187,2014-04-11,10,9
1835,154,326,7,1754,315,281,2015-04-16,3,11
1093,183,299,312,343,256,259,2016-07-02,5,4
2044,239,25,136,1233,424,70,2014-02-17,3,10
522,24,131,377,1043,305,27,2016-09-18,6,5
2894,4,283,272,74,416,110,2015-07-15,5,3
2708,241,119,433,1926,235,6,2014-10-16,4,5
1757,84,265,19,1597,181,51,2016-05-08,7,16
199,236,83,494,498,212,290,2013-12-20,6,1
319,0,69,623,950,264,38,2014-04-27,3,16
493,115,207,489,642,443,296,2016-12-10,3,17
2704,147,154,151,262,89,251,2013-07-24,4,16
2323,145,41,447,201,11,340,2016-07-21,7,14
144,251,324,66,1340,75,20,2015-02-19,4,3
2572,66,108,469,570,339,312,2015-12-25,6,5
2682,232,301,494,955,354,49,2016-04-08,6,12
1051,105,298,306,474,325,98,2013-02-27,2,19
2269,274,213,494,751,203,222,2013-12-22,9,4
2235,119,303,563,148,303,280,2016-12-26,5,11
2269,2,82,604,132,293,57,2016-07-15,3,11
537,223,348,109,553,208,84,2015-11-18,7,3
1441,141,99,407,715,401,203,2016-06-24,1,8
2462,133,187,157,1710,283,149,2016-05-07,8,14
29,227,85,545,1595,170,340,2016-06-08,2,15
1615,122,109,197,747,74,14,2016-10-13,4,6
2543,48,347,302,1440,55,229,2014-06-16,4,11
1207,176,121,281,1939,326,164,2015-04-03,1,3
1347,150,223,615,1524,416,251,2014-01-02,10,7
2090,121,3,221,693,230,111,2015-09-22,4,15
1953,76,272,143,69,271,26,2014-11-08,5,19
1154,27,30,274,637,319,325,2013-10-17,4,9
1636,291,341,464,1103,356,246,2014-03-11,1,19
2555,99,34,507,327,169,251,2016-04-17,7,15
1459,177,191,583,1011,346,290,2016-08-27,3,9
305,209,267,571,934,238,139,2015-04-09,10,18
242,187,208,463,115,121,181,2015-06-08,9,18
1151,36,41,450,1614,446,344,2014-01-01,2,13
2080,233,61,584,1319,224,2,2013-12-12,2,3
2199,32,344,557,505,178,99,2014-07-28,3,14
272,128,347,248,244,158,76,2015-10-10,6,10
2615,181,46,114,1001,267,210,2015-07-24,4,16
194,233,257,167,638,365,268,2014-03-03,9,17
736,195,102,92,1105,64,278,2015-04-03,3,5
2417,295,190,14,1379,284,33,2014-02-10,8,14
1504,263,116,455,1236,254,46,2015-10-22,10,17
2381,43,348,26,1378,101,277,2014-07-11,4,14
1463,95,106,197,210,95,323,2015-11-12,2,2
633,95,128,399,1398,2,42,2016-12-25,2,16
2083,216,183,488,1104,406,222,2016-05-21,2,1
2156,73,225,606,1921,253,166,2014-07-10,6,3
1790,121,321,518,976,44,268,2015-12-18,6,5
2034,267,326,27,1080,179,281,2013-01-03,4,13
2476,95,258,648,257,167,346,2013-02-05,7,6
577,251,93,145,302,56,124,2015-06-11,4,15
2120,101,330,327,280,316,139,2016-12-16,7,19
1342,191,234,516,1135,14,147,2015-02-19,9,1
2790,111,292,605,1367,145,231,2014-04-09,9,5
1912,97,211,560,271,345,314,2015-03-01,4,15
1529,233,25,112,1088,265,263,2015-11-13,4,13
1947,50,72,201,879,53,261,2015-06-08,5,10
2637,27,126,519,584,384,238,2014-03-19,8,13
84,284,5,636,559,359,158,2014-06-20,7,6
123,293,217,621,884,238,169,2013-12-20,7,16
1185,5,167,284,354,68,25,2013-06-04,4,6
1650,242,18,465,210,322,29,2015-09-11,10,12
2728,156,33,112,1699,396,249,2013-09-26,4,17
2562,76,45,222,477,50,106,2015-02-25,3,3
2404,169,158,626,148,226,216,2016-11-20,5,7
705,84,103,197,291,51,309,2013-10-04,9,14
1246,120,97,21,1146,331,160,2013-07-19,10,3
1040,88,38,628,1072,171,334,2014-12-05,9,10
1176,105,132,429,419,439,224,2015-04-18,2,11
581,187,261,443,1969,354,300,2014-08-13,2,6
2026,87,248,504,137,109,307,2016-03-01,5,1
2345,29,139,509,1721,368,71,2015-01-17,8,3
119,267,0,182,1057,189,298,2016-06-12,7,17
641,158,24,186,226,329,22,2014-02-04,3,7
1335,215,32,426,1103,224,162,2014-04-08,9,14
679,93,47,499,718,314,54,2015-12-27,2,15
188,238,287,621,1934,82,108,2016-02-22,7,15
1888,84,276,521,874,448,294,2015-08-04,9,18
2695,105,149,617,115,367,183,2013-06-10,1,4
109,272,265,625,1611,156,45,2016-12-26,4,16
963,102,196,90,1116,449,135,2016-08-08,10,10
1484,104,11,177,1264,60,122,2013-05-17,7,14
550,178,348,470,700,239,104,2016-07-18,6,2
1695,157,256,534,1713,141,341,2016-04-09,6,2
2093,273,229,231,118,318,35,2015-10-19,6,1
1578,173,1,254,583,85,193,2014-03-06,8,11
2247,43,297,607,1161,323,58,2014-06-08,1,14
2168,147,100,61,483,366,261,2016-03-20,9,17
1735,278,36,129,1014,357,72,2014-05-27,6,19
1052,110,255,124,1247,307,190,2014-01-22,7,10
1789,133,100,47,251,243,100,2014-06-14,7,7
2521,52,178,218,1689,363,113,2013-12-24,7,12
2155,89,251,592,368,3,223,2014-02-06,2,8
2045,127,229,107,881,436,27,2015-07-15,5,17
658,248,206,103,474,392,56,2016-03-19,8,12
2072,263,127,247,301,161,299,2016-01-18,10,8
2164,88,295,167,722,320,207,2015-04-25,2,13
1008,234,49,84,754,426,81,2013-03-17,5,13
2106,51,178,474,113,133,208,2014-10-07,10,19
2670,289,310,443,673,69,189,2015-07-16,6,12
1566,151,125,144,706,438,63,2016-08-22,1,7
1455,181,241,380,1234,64,58,2014-05-10,8,15
599,249,46,275,1572,406,168,2015-08-28,5,4
2758,95,244,123,1106,312,88,2013-12-09,1,4
